CarID,Brand,Model,Year,Price,Mileage,Fuel,Color,Owner,Location
14652, Nissan ,Model S,2010,20000,15000,Electric,Gray,First,
14653,Ford,Corolla,2018,30000,15000,Electric,Silver,,
14654,Honda,Civic,2018,30000,15000,,Black,Third,Houston
14655,Ford,Accord,2020,50000,30000,,Gray,Second,
14656,,Model S,2020,20000,60000, Diesel ,White,First,New York
14657,BMW,Model S,2018,50000,,Hybrid,Gray,,Los Angeles
14658,Tesla,Civic,2015,25000,60000,Hybrid,Black,First, Chicago 
14659, Nissan ,Accord,,30000,100000, Diesel ,Black,Second,Phoenix
14660,,Model S,2010,20000,,Hybrid,Black,Third,New York
14661,Hyundai,,2010,20000,30000, Diesel ,Blue,,Houston
14662,Hyundai,Mustang ,2020,25000,100000,Hybrid,Blue,First,Miami
14663,Toyota,Accord,,50000,30000,,Silver,,Los Angeles
14664,BMW,,2010,20000,45000, Diesel ,Black,, Chicago 
14665,Honda,Civic,2015,,75000,Electric,,Second,
14666,BMW,Civic,2010,,,Petrol,Blue,, Chicago 
14667,Honda,Model S,2020,25000,60000,Hybrid,Black,, Chicago 
14668,Honda,Corolla,2012,40000,100000,Electric,White,First,New York
14669, Nissan ,Focus,2012,20000,75000,Electric,,Third, Chicago 
14670,Honda,,2020,,75000,Petrol,,Second,
14671,Ford,,2012,,, Diesel ,Red,Second,Phoenix
14672,Hyundai,Accord,,20000,15000, Diesel ,Black,,Miami
14673,,Accord,2010,50000,75000,Petrol,Gray,Third,Phoenix
14674,Tesla,Civic,2020,50000,75000,Electric,,Third,New York
14675,BMW,Mustang ,2020,20000,30000,Electric,Blue,Third,Houston
14676,Tesla,Corolla,2020,50000,75000,Hybrid,Black,,Phoenix
14677,,Civic,2012,30000,15000,Hybrid,White,Second,New York
14678,Toyota,Model S,2018,60000,15000,Petrol,Gray,Third,New York
14679,,Corolla,2012,25000,75000,Petrol,,Third,
14680,BMW,Model S,2020,30000,75000,Hybrid,Gray,Second,Phoenix
14681,Hyundai,,2010,25000,15000, Diesel ,Gray,Third,Los Angeles
14682,Tesla,Civic,,30000,,Petrol,White,Second, Chicago 
14683,Tesla,Accord,2018,50000,30000, Diesel ,Silver,,
14684, Nissan ,Civic,2020,25000,60000,,,Third,New York
14685, Nissan ,Focus,,20000,60000,,White,First,Los Angeles
14686,,Corolla,2012,50000,100000,Hybrid,Black,Third,New York
14687,,Mustang ,2015,25000,30000, Diesel ,White,Second, Chicago 
14688,Toyota,,2020,,15000, Diesel ,Silver,Third,
14689,Honda,Focus,2010,40000,,Electric,Silver,First, Chicago 
14690,BMW,Focus,2015,,100000, Diesel ,Silver,Second,Houston
14691, Nissan ,Civic,2015,25000,60000,Electric,Gray,Second,New York
14692,BMW,Corolla,2012,25000,30000, Diesel ,Blue,First,Miami
14693,Toyota,Civic,2012,60000,,Electric,Red,, Chicago 
14694, Nissan ,Corolla,,60000,75000, Diesel ,Red,Third,Miami
14695, Nissan ,Focus,2018,25000,100000,Hybrid,Silver,Third,
14696,Honda,Model S,2020,40000,30000, Diesel ,Silver,First,Phoenix
14697,BMW,,,40000,100000,Electric,Gray,,Miami
14698,Hyundai,Focus,2018,30000,100000,Petrol,Silver,Second,Los Angeles
14699,BMW,Civic,2018,25000,100000,Petrol,Blue,First,Houston
14700,BMW,Mustang ,2015,30000,30000,Petrol,Black,,Houston
14701,Honda,Mustang ,2012,,60000,Electric,White,Third,New York
14702, Nissan ,,2015,40000,,Electric,White,Second, Chicago 
14703,Toyota,Focus,2020,20000,60000,Electric,Blue,Third,
14704,BMW,Corolla,2018,40000,75000,Petrol,Red,,New York
14705,Tesla,Mustang ,2018,30000,45000,,Red,First,Los Angeles
14706,Hyundai,Civic,2020,20000,75000,,Black,First,New York
14707,Hyundai,Mustang ,,50000,30000,Hybrid,White,, Chicago 
14708,Honda,Focus,2018,20000,45000,Petrol,Silver,First,Miami
14709,Ford,Corolla,2012,20000,100000,Electric,Gray,First,Miami
14710,Toyota,Corolla,2012,40000,30000,Petrol,Blue,First,Phoenix
14711,Tesla,Corolla,2018,25000,100000,Electric,White,First,Miami
14712,BMW,Mustang ,2020,60000,75000,Petrol,Blue,Third,Houston
14713,Ford,,2015,20000,15000, Diesel ,Red,Second,Los Angeles
14714,Toyota,Civic,2018,,15000, Diesel ,Gray,Second,
14715,Honda,Corolla,2010,,45000,,Black,Second,Los Angeles
14716,Ford,Focus,2012,20000,45000,Electric,Gray,First, Chicago 
14717, Nissan ,Corolla,2010,,15000, Diesel ,Black,Third,New York
14718,,Civic,2010,,100000,Electric,Red,,Miami
14719,Ford,Accord,2010,,60000,Petrol,Red,,Los Angeles
14720,,Accord,2018,30000,45000,Electric,White,,Houston
14721,Hyundai,,2018,30000,60000,,,First,Los Angeles
14722,Tesla,Corolla,2010,50000,15000,Petrol,Black,Third, Chicago 
14723,Toyota,Focus,2018,,100000,Hybrid,Black,Third,New York
14724,Tesla,Civic,2010,60000,75000,,,Second, Chicago 
14725,Tesla,Mustang ,2010,60000,15000,Petrol,,Second,Los Angeles
14726,BMW,Corolla,,25000,15000,Hybrid,,Third,Los Angeles
14727,Honda,Mustang ,2015,60000,,Petrol,Red,First, Chicago 
14728,Ford,,,,100000,,Red,Second,
14729,Toyota,Model S,2015,30000,45000, Diesel ,Gray,Third,Houston
14730,Hyundai,Accord,2015,20000,75000,Petrol,,,Houston
14731, Nissan ,Focus,2020,60000,15000,,Blue,, Chicago 
14732,Honda,Accord,2012,,15000,Hybrid,Black,,Los Angeles
14733,Honda,Corolla,2018,40000,,Hybrid,,Third,Houston
14734,Toyota,Corolla,2015,30000,75000,Electric,White,First,
14735,Honda,Model S,2012,30000,15000,Electric,Black,Third,
14736,BMW,Civic,2012,30000,15000, Diesel ,Blue,Third,Los Angeles
14737,Honda,Mustang ,,20000,100000,Hybrid,,Second,Miami
14738,Hyundai,Mustang ,2018,40000,60000,Hybrid,Blue,Second, Chicago 
14739,Hyundai,Mustang ,,40000,30000,Hybrid,Silver,First,Phoenix
14740,BMW,Model S,2020,60000,30000,Hybrid,Black,Second, Chicago 
14741,Ford,Mustang ,2010,40000,15000,Hybrid,Black,Third,Miami
14742,Ford,Civic,2015,30000,30000, Diesel ,,Second,Houston
14743,Tesla,Corolla,2020,,45000,,Blue,Second,Los Angeles
14744,Hyundai,Model S,2018,,30000,Petrol,Black,Second,
14745,BMW,Accord,2020,50000,45000,Hybrid,Red,, Chicago 
14746, Nissan ,Mustang ,,40000,60000,Petrol,,, Chicago 
14747,Ford,Accord,2012,30000,,Petrol,,First,Houston
14748,Honda,Mustang ,2020,,60000,Electric,Silver,First,Phoenix
14749,Toyota,Corolla,2015,60000,30000,,Red,Second,Miami
14750,Toyota,Model S,2020,25000,,Petrol,Gray,Third, Chicago 
14751,,Corolla,2020,,75000,,Blue,First,Phoenix
14752,Hyundai,Accord,2012,60000,75000,,Black,Third,Los Angeles
14753,BMW,Accord,,,60000,Petrol,White,Third, Chicago 
14754, Nissan ,Corolla,2020,25000,45000,Hybrid,Red,First,Phoenix
14755,Tesla,Mustang ,2012,,75000,Electric,Red,Second,New York
14756,Honda,Corolla,2015,20000,100000,Hybrid,Red,,New York
14757,BMW,,2015,50000,30000, Diesel ,Silver,Third,New York
14758,,Model S,2010,30000,100000,Petrol,Red,Third,Los Angeles
14759,Toyota,,,20000,45000,Electric,White,Second,Miami
14760,BMW,Corolla,2010,60000,30000,Electric,Blue,Second,
14761,Honda,Focus,2012,60000,60000,,Silver,First,Los Angeles
14762, Nissan ,Accord,2010,20000,15000,Electric,Silver,Second,Miami
14763,Hyundai,Civic,2010,30000,60000, Diesel ,Black,, Chicago 
14764, Nissan ,Model S,2018,50000,75000,Hybrid,,,Los Angeles
14765,Ford,Model S,2010,20000,30000,Petrol,Red,Third, Chicago 
14766,Honda,Accord,,,45000,Petrol,Black,Second,New York
14767,,Civic,2020,40000,30000,,Gray,Third, Chicago 
14768,Ford,,2015,40000,100000,Petrol,Silver,,Los Angeles
14769,Ford,Civic,2010,20000,45000,Petrol,Red,,Houston
14770,Ford,Focus,2012,40000,,Petrol,Black,,Miami
14771,BMW,Corolla,2018,50000,60000,Hybrid,Blue,First,New York
14772,,Civic,2018,20000,100000,Hybrid,White,First,
14773,Toyota,Mustang ,2015,30000,30000, Diesel ,White,First,Houston
14774, Nissan ,Civic,2015,50000,15000,,Gray,,New York
14775,Hyundai,Corolla,2012,60000,30000,Petrol,Gray,Second,Los Angeles
14776,BMW,Accord,2012,50000,75000,Hybrid,,Third,Miami
14777,Toyota,Model S,,25000,15000,,Silver,Third,Phoenix
14778, Nissan ,Accord,,20000,15000,Hybrid,White,,Phoenix
14779,Hyundai,Mustang ,2012,25000,30000, Diesel ,Blue,Second,Phoenix
14780,,Focus,2018,,30000,,,Second,Phoenix
14781,Hyundai,Accord,2018,30000,30000,Petrol,Red,First,Miami
14782,,Civic,2012,40000,30000,Hybrid,White,First,Houston
14783,Honda,Civic,2010,50000,100000,Petrol,Black,First,Los Angeles
14784,Hyundai,Model S,,20000,30000,Petrol,Gray,Third,
14785, Nissan ,Focus,2010,20000,60000,,Red,Second,Miami
14786, Nissan ,Corolla,2012,,15000, Diesel ,Gray,,Houston
14787,,Corolla,2012,30000,75000, Diesel ,Red,First,
14788, Nissan ,,2018,25000,60000,Petrol,,First,Phoenix
14789,Tesla,Focus,2010,30000,15000, Diesel ,Blue,Second,Los Angeles
14790,Honda,Focus,,,100000, Diesel ,White,, Chicago 
14791,BMW,Civic,2015,25000,100000,Petrol,,First,
14792,Hyundai,,2015,25000,,Electric,Black,Second,
14793,BMW,Corolla,2020,20000,60000,,Black,,Houston
14794,Toyota,Mustang ,,20000,60000,Petrol,White,Second,New York
14795,BMW,Focus,2015,60000,45000,Electric,Silver,Third, Chicago 
14796,Ford,Focus,2010,30000,15000,Petrol,White,First, Chicago 
14797, Nissan ,Model S,2018,25000,30000,Electric,White,Third,Houston
14798,BMW,Corolla,2010,20000,75000,Petrol,Red,First,
14799,Toyota,Model S,2010,25000,75000,Electric,Red,Third,New York
14800,Toyota,,2015,60000,45000, Diesel ,Black,Second, Chicago 
14801,Ford,Focus,2012,25000,15000,Hybrid,Red,,Los Angeles
14802,Toyota,,2020,40000,, Diesel ,Silver,Second,New York
14803,,Accord,2015,60000,60000, Diesel ,Black,,Houston
14804,Tesla,Model S,2015,20000,30000,Petrol,,Second,Los Angeles
14805,,Corolla,2015,60000,60000,Electric,Black,Third,Los Angeles
14806, Nissan ,Focus,2020,60000,75000, Diesel ,Black,Third,Phoenix
14807, Nissan ,Accord,2018,20000,30000,,Gray,,Miami
14808, Nissan ,Accord,,20000,75000,Petrol,Blue,Third,Miami
14809,Honda,Corolla,2015,50000,15000,Petrol,Gray,First,
14810,BMW,,2018,60000,75000,Petrol,Gray,First,Phoenix
14811,Tesla,Accord,2018,40000,45000,Electric,Red,Second,Miami
14812,BMW,Civic,2010,,45000,,Blue,Second,
14813,Tesla,Corolla,2012,40000,,Hybrid,Red,First,Houston
14814,BMW,Accord,2020,50000,100000,Electric,Red,Second,Los Angeles
14815,Ford,Corolla,2012,,30000,Electric,Black,First,Miami
14816,Hyundai,Corolla,2018,30000,60000, Diesel ,Black,First, Chicago 
14817,,Focus,2018,20000,60000,Petrol,Blue,Third, Chicago 
14818,Toyota,,2020,,75000,Hybrid,,Second,Phoenix
14819,Toyota,,2012,25000,,,Red,,
14820,,Focus,2010,50000,30000,Electric,Black,First,Phoenix
14821,Ford,Corolla,2012,60000,,Petrol,Red,Second,Phoenix
14822,Tesla,Corolla,2015,,,Electric,Silver,Second,New York
14823,,Civic,2012,50000,75000,Hybrid,White,Second,
14824,Honda,Accord,2018,,60000,Petrol,,,Los Angeles
14825,Tesla,Corolla,2020,25000,100000, Diesel ,Black,, Chicago 
14826,Toyota,Accord,2015,30000,45000,Petrol,Gray,Third,Los Angeles
14827,Honda,Model S,2018,50000,45000,,,First, Chicago 
14828,BMW,Accord,2012,20000,75000,Petrol,,First, Chicago 
14829,Honda,Corolla,2020,40000,15000, Diesel ,,Third,Los Angeles
14830,Tesla,Civic,2015,50000,15000,Hybrid,Silver,First,Phoenix
14831,Ford,Model S,2012,50000,100000,,Blue,Second,Houston
14832,BMW,Civic,2015,50000,100000,Hybrid,Red,First,Miami
14833,Tesla,Accord,2010,50000,45000,Hybrid,White,First,New York
14834,BMW,Civic,2010,30000,100000, Diesel ,Blue,Second,Houston
14835,Honda,Accord,2020,40000,30000, Diesel ,Silver,Second, Chicago 
14836,Toyota,,2010,40000,75000,Petrol,,Third,Phoenix
14837,Tesla,Accord,2018,30000,60000,,Silver,First,
14838,Hyundai,Focus,2012,,,Petrol,Gray,,
14839,Ford,Civic,2015,30000,15000,Petrol,Gray,First,Los Angeles
14840,Hyundai,Corolla,2015,40000,60000,,White,First,Phoenix
14841,Hyundai,,,30000,, Diesel ,Silver,Second,Los Angeles
14842,,Mustang ,2010,25000,,Petrol,Red,Second,Houston
14843,Honda,Model S,2015,50000,,Petrol,Gray,First,Los Angeles
14844,Tesla,Accord,2015,60000,15000,Hybrid,,Second,Miami
14845,Ford,Focus,2012,,100000,Electric,White,,New York
14846,Tesla,,2020,,75000,,Gray,First,Phoenix
14847,Honda,Civic,,40000,100000,Petrol,,Third,Miami
14848,Tesla,Mustang ,2015,50000,45000, Diesel ,Blue,Third,Los Angeles
14849,BMW,Mustang ,2010,50000,15000,Electric,Gray,,Houston
14850,Honda,,2010,,75000, Diesel ,Silver,Second,Houston
14851,Tesla,Corolla,,50000,30000,Petrol,Gray,Third,New York
14852,,Corolla,2020,40000,30000, Diesel ,Gray,Second,Houston
14853,Toyota,Corolla,2015,50000,100000, Diesel ,Black,Third,New York
14854,Tesla,Focus,2015,25000,,Electric,Blue,Third,
14855,BMW,Mustang ,2015,40000,45000,Hybrid,,, Chicago 
14856,Ford,,2020,25000,60000,,Black,, Chicago 
14857,,,2010,50000,75000,Petrol,Black,First,New York
14858,Ford,Mustang ,2015,60000,45000, Diesel ,Silver,Third,Phoenix
14859,Hyundai,Civic,,25000,75000,Petrol,Black,Second, Chicago 
14860,,Model S,2015,,, Diesel ,Black,,Phoenix
14861,Ford,Corolla,,,75000,Hybrid,Gray,Third, Chicago 
14862,Toyota,Model S,,40000,75000,Hybrid,Red,,Phoenix
14863,BMW,Mustang ,2018,40000,30000,Petrol,,Second,Miami
14864,Hyundai,Mustang ,2012,,100000,Petrol,Blue,First,Miami
14865,Honda,Model S,2020,60000,45000,Petrol,Red,Second,New York
14866,Ford,Corolla,2012,40000,100000,Petrol,Black,,
14867,,Corolla,2020,30000,30000,Hybrid,Gray,,Houston
14868,BMW,Civic,2012,40000,,,White,,Miami
14869,Tesla,Focus,2018,30000,75000, Diesel ,White,Second,
14870,Toyota,Corolla,2012,60000,45000,Hybrid,Gray,Third,Los Angeles
14871,BMW,Model S,2015,40000,,Electric,Black,First,New York
14872,BMW,Mustang ,2012,60000,45000,,Blue,Second,Houston
14873,Honda,Civic,2012,30000,15000,Petrol,Red,Second,New York
14874,BMW,,2010,25000,30000,Petrol,Blue,,Los Angeles
14875,Honda,Mustang ,2020,60000,,Petrol,Silver,,Los Angeles
14876,Toyota,Civic,2012,60000,60000,Hybrid,Silver,Third,Miami
14877,Toyota,Corolla,,20000,30000,Petrol,,,
14878,Tesla,Mustang ,2015,40000,100000,Hybrid,Red,Second, Chicago 
14879,Honda,Accord,2015,50000,100000, Diesel ,Black,Second,Phoenix
14880,Honda,Corolla,2020,40000,30000,Electric,Red,First,Los Angeles
14881,Ford,Focus,2018,25000,75000, Diesel ,Red,,Phoenix
14882,Ford,Civic,2020,,100000,Petrol,Silver,Second,
14883,Tesla,Corolla,2015,,, Diesel ,Red,,Houston
14884,Toyota,Model S,2018,60000,30000, Diesel ,Blue,Third,Los Angeles
14885, Nissan ,Model S,2018,,,Electric,Blue,Second, Chicago 
14886,Ford,Civic,2010,25000,15000,,Black,First,
14887,BMW,Mustang ,,50000,30000,Electric,Gray,First, Chicago 
14888,Toyota,Focus,2012,60000,60000,Petrol,Blue,Third,Miami
14889, Nissan ,Accord,,20000,, Diesel ,,Third,Miami
14890,Hyundai,Civic,,,15000,Electric,Blue,,
14891,BMW,Focus,2010,,15000,,Black,Third,Houston
14892,,Model S,2012,60000,45000,Electric,Silver,,
14893,Honda,Corolla,2010,40000,,Hybrid,White,Second, Chicago 
14894,Toyota,,2018,25000,,,,,Phoenix
14895,,Corolla,2012,60000,,Petrol,Black,Second,Los Angeles
14896,Tesla,Model S,2015,25000,100000,Electric,Black,First, Chicago 
14897,Honda,Accord,2018,30000,45000,,White,,Phoenix
14898,Honda,Mustang ,2020,40000,15000,Electric,Blue,Second,Phoenix
14899,BMW,Model S,2018,30000,60000,Petrol,Silver,Second,Los Angeles
14900,,Corolla,2015,30000,45000,Hybrid,Silver,Second,
14901,Honda,Corolla,2010,20000,, Diesel ,Red,,Houston
14902,Ford,Accord,2012,,75000,Electric,White,Third,
14903,Toyota,Accord,2010,25000,,Electric,Silver,Second,Phoenix
14904,Ford,Model S,,30000,,Electric,Blue,Third,Miami
14905,BMW,Corolla,2010,50000,100000, Diesel ,Silver,Third,Houston
14906, Nissan ,Mustang ,2012,40000,60000,Hybrid,Gray,First,Phoenix
14907,Hyundai,,2010,25000,75000,Electric,White,First,Phoenix
14908,BMW,,,,,Hybrid,,Third,Houston
14909,Toyota,Civic,2015,25000,45000,Hybrid,Silver,Third,Houston
14910,Honda,,,20000,,Petrol,Blue,First,Los Angeles
14911,,Model S,2020,,15000,,Silver,,New York
14912,,Model S,2012,60000,75000,Electric,,First,Miami
14913,Tesla,Civic,2010,,15000,Electric,Gray,Third, Chicago 
14914,BMW,Mustang ,2012,25000,15000,Hybrid,Black,Third,
14915,Toyota,Focus,,50000,100000,,Black,First, Chicago 
14916,Tesla,Mustang ,2010,40000,75000,Electric,White,First,New York
14917,Honda,Civic,2015,30000,, Diesel ,,,Phoenix
14918, Nissan ,Focus,2018,50000,75000,Electric,Blue,,Los Angeles
14919,BMW,Focus,2020,30000,45000,Hybrid,Red,, Chicago 
14920, Nissan ,Corolla,2020,50000,100000,Petrol,Gray,First,New York
14921,Toyota,Accord,2012,60000,100000,Petrol,Blue,,Miami
14922, Nissan ,,2020,30000,15000,Electric,,,Houston
14923, Nissan ,Mustang ,2010,25000,15000, Diesel ,,First,Houston
14924,Toyota,Focus,,40000,75000,Electric,Silver,Third,Phoenix
14925,Toyota,Corolla,2015,25000,30000, Diesel ,Black,First,Houston
14926,BMW,Civic,,50000,75000,Petrol,Gray,First,New York
14927, Nissan ,Civic,2015,30000,100000,Petrol,Blue,,Los Angeles
14928,Tesla,Mustang ,,30000,100000, Diesel ,White,Third,New York
14929,Hyundai,Mustang ,2012,50000,60000,,White,Third,Phoenix
14930,Toyota,Focus,2010,30000,,Hybrid,Silver,Third,New York
14931,Honda,Mustang ,2020,40000,, Diesel ,Silver,First,Los Angeles
14932, Nissan ,Corolla,2010,50000,75000,,,Third,Houston
14933,Toyota,Model S,2020,20000,75000,,Red,First,Houston
14934,Tesla,Mustang ,2010,30000,,Electric,Gray,Third,Phoenix
14935,,Accord,2020,30000,15000, Diesel ,Black,Second, Chicago 
14936,BMW,Accord,2020,40000,45000,,Silver,Third,Miami
14937, Nissan ,,2015,25000,15000,Hybrid,Black,Third,Phoenix
14938,,Focus,2018,50000,45000,Petrol,Silver,,Houston
14939,Toyota,Model S,2018,,,Electric,Gray,First,Houston
14940,Toyota,,,,30000, Diesel ,Gray,Third,
14941,Honda,Model S,2012,40000,45000, Diesel ,White,Third,Los Angeles
14942,Honda,Accord,,20000,60000,Electric,Silver,Third,Los Angeles
14943, Nissan ,Corolla,2018,50000,75000,Hybrid,Blue,,Miami
14944,,Mustang ,2012,25000,75000,Petrol,Blue,Second,Los Angeles
14945,Hyundai,Focus,2015,60000,30000,,,Third,Phoenix
14946,,Model S,2012,30000,45000,,Black,,New York
14947,Toyota,Model S,2018,25000,15000,,Blue,Second, Chicago 
14948,Hyundai,Model S,2020,20000,60000,Electric,Red,,
14949, Nissan ,Accord,2012,50000,30000,Petrol,Blue,First,Miami
14950,Toyota,Focus,2018,30000,45000,Electric,Gray,First,Phoenix
14951,Honda,Corolla,2018,40000,100000, Diesel ,Silver,, Chicago 
14952,Tesla,Corolla,2020,40000,,,Gray,,
14953,Ford,Model S,2010,30000,60000, Diesel ,Black,First,Phoenix
14954,Hyundai,Corolla,2018,30000,30000,Hybrid,Gray,Second,
14955,Ford,,2015,40000,100000,,Blue,, Chicago 
14956,Toyota,Corolla,,20000,45000, Diesel ,Gray,First,Los Angeles
14957,,Model S,2020,20000,100000,Electric,Gray,First,Miami
14958,Honda,,2010,60000,45000, Diesel ,Black,First,Miami
14959,BMW,Focus,2020,60000,30000,,Silver,First,Los Angeles
14960,BMW,Civic,,40000,60000,Electric,Black,Second,Los Angeles
14961,Ford,Accord,2012,25000,75000,Electric,Black,Second,Phoenix
14962,Tesla,Corolla,2018,20000,15000, Diesel ,,Third,Miami
14963,Ford,Mustang ,2018,20000,30000,Hybrid,Black,, Chicago 
14964,Toyota,,2020,20000,15000, Diesel ,Gray,Second,
14965,Tesla,Civic,2012,,45000,,White,Third,Los Angeles
14966,BMW,Focus,,,45000,Hybrid,,First,Phoenix
14967,,Civic,2020,30000,75000,Hybrid,Black,, Chicago 
14968,Honda,Focus,2015,20000,60000,Electric,Black,Third,Phoenix
14969,Hyundai,Model S,2018,,15000, Diesel ,Gray,Third,Houston
14970,Honda,Model S,2018,20000,30000, Diesel ,,First,Miami
14971,Toyota,Accord,2015,20000,45000,Petrol,Gray,Third,New York
14972,Ford,Accord,2010,60000,,Petrol,,First,Phoenix
14973,Toyota,Focus,,50000,30000,,Silver,Second,
14974,Hyundai,Civic,2018,50000,60000, Diesel ,Red,,New York
14975,Honda,Accord,,30000,, Diesel ,Silver,Third,Houston
14976,Hyundai,Corolla,2020,60000,45000,Petrol,Red,First,
14977,BMW,Civic,2010,40000,45000,Hybrid,Red,Second, Chicago 
14978,Honda,Accord,2010,40000,100000,Hybrid,Black,,
14979,Tesla,Civic,2020,50000,30000,Electric,Red,,Miami
14980,,Mustang ,,50000,60000,Electric,Blue,Third,Los Angeles
14981,Hyundai,Corolla,2015,20000,45000,,Silver,,Miami
14982,,Civic,2010,30000,45000, Diesel ,Gray,Third,New York
14983, Nissan ,Civic,2018,,,,Silver,Second,
14984,Honda,,2012,60000,45000, Diesel ,,Third,Miami
14985,Honda,Focus,2010,60000,45000,Electric,,,Miami
14986,,Model S,2015,25000,60000, Diesel ,Red,Second, Chicago 
14987, Nissan ,Accord,2020,50000,60000,,Gray,First,Phoenix
14988,Tesla,Mustang ,2018,30000,15000,Electric,,First,Phoenix
14989,Ford,Accord,2012,20000,,Electric,Blue,,Los Angeles
14990,Hyundai,Accord,2010,40000,,Hybrid,,Second,Phoenix
14991,Hyundai,Focus,2015,,60000,Electric,White,First,New York
14992,Honda,Civic,2012,30000,60000,,Blue,Third,Houston
14993,,Corolla,2012,50000,45000, Diesel ,Gray,,Miami
14994,Toyota,Corolla,2018,40000,,Hybrid,Gray,First,Miami
14995,Honda,Model S,2018,30000,30000,,Black,, Chicago 
14996,Toyota,Model S,2010,25000,30000, Diesel ,Red,Third,New York
14997,Tesla,Model S,2010,30000,,Petrol,Silver,Second,New York
14998,Honda,Corolla,2012,50000,75000,Petrol,Silver,Second,Phoenix
14999,Hyundai,Civic,2015,25000,15000,Hybrid,,,Phoenix
15000,,Model S,2012,,75000,Hybrid,Red,Third,New York
15001,Tesla,Model S,,20000,100000,Electric,Red,Second,Los Angeles
15002,Tesla,Mustang ,2015,50000,100000,,Red,,Houston
15003,Ford,Corolla,2018,60000,, Diesel ,,First,Phoenix
15004,Honda,Accord,2015,50000,,Petrol,,, Chicago 
15005,Toyota,Civic,2015,20000,30000,Petrol,Red,, Chicago 
15006,Toyota,Model S,2018,25000,75000,Hybrid,Silver,, Chicago 
15007,Honda,Civic,2020,,30000,,Black,First,Houston
15008, Nissan ,,,30000,15000,Hybrid,Red,Second,New York
15009,Ford,Accord,2012,60000,15000,,Red,,New York
15010,Ford,Accord,2010,30000,,Petrol,Red,,Los Angeles
15011,Ford,Model S,2015,,30000,,,Third,New York
15012,Toyota,Model S,2010,25000,60000,Hybrid,Gray,, Chicago 
15013,Tesla,Mustang ,,25000,45000,Electric,White,First,Los Angeles
15014,,Corolla,2010,20000,15000,,Black,Third,Phoenix
15015, Nissan ,Accord,2012,50000,60000,Electric,Gray,First, Chicago 
15016,Hyundai,Mustang ,2020,20000,15000,Petrol,,,New York
15017,Ford,,2020,,60000,Electric,,Second,Los Angeles
